"V1";"V2";"V3";"V4";"V5";"V6"
"  0";"  8";" 0.00";"  -4.238";"distribuir";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"código";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"colonial";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"ciclo";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"ódio";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"vulnerabilidade";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"visibilidade";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"verso";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"união";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"torre";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"terminologia";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"sítio";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"subjetivo";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"secundário";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"república";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"religião";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"profissão";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"passagem";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"original";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"onda";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"moscovici";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"modificar";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"mestrado";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"materialidade";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"manifestar";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"legião";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"judicial";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"inédito";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"guiar";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"francês";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"ditadura";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"culminar";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"correlacionar";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"concentrar";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"composição";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"combate";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"capital";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"branquitude";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"arcabouço";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"aplicabilidade";"3.953253e-02"
" 47";"172";"27.33";"  -4.185";"produção";"4.078079e-02"
"  1";" 13";" 7.69";"  -4.169";"anterior";"4.117166e-02"
"  1";" 13";" 7.69";"  -4.169";"herança";"4.117166e-02"
"  1";" 13";" 7.69";"  -4.169";"racismo";"4.117166e-02"
"  1";" 13";" 7.69";"  -4.169";"elucidar";"4.117166e-02"
"  1";" 13";" 7.69";"  -4.169";"traçar";"4.117166e-02"
"  1";" 13";" 7.69";"  -4.169";"trabalhista";"4.117166e-02"
"  1";" 13";" 7.69";"  -4.169";"marcar";"4.117166e-02"
"  1";" 13";" 7.69";"  -4.169";"instagram";"4.117166e-02"
"  1";" 13";" 7.69";"  -4.169";"estética";"4.117166e-02"
"  1";" 13";" 7.69";"  -4.169";"depois";"4.117166e-02"
"  1";" 13";" 7.69";"  -4.169";"democracia";"4.117166e-02"
"  1";" 13";" 7.69";"  -4.169";"articular";"4.117166e-02"
" 10";" 48";"20.83";"  -4.060";"publicar";"4.390379e-02"
" 84";"288";"29.17";"  -4.025";"apresentar";"4.481971e-02"
" 14";" 62";"22.58";"  -4.011";"material";"4.521731e-02"
" 14";" 62";"22.58";"  -4.011";"termo";"4.521731e-02"
" 24";" 96";"25.00";"  -3.993";"discussão";"4.568237e-02"
"  2";" 17";"11.76";"  -3.929";"antes";"4.744717e-02"
"  2";" 17";"11.76";"  -3.929";"legal";"4.744717e-02"
"  2";" 17";"11.76";"  -3.929";"produtivo";"4.744717e-02"
"  2";" 17";"11.76";"  -3.929";"marco";"4.744717e-02"
"  5";" 29";"17.24";"  -3.883";"central";"4.876535e-02"
"  5";" 29";"17.24";"  -3.883";"estudar";"4.876535e-02"
" 13";" 58";"22.41";"  -3.853";"relacionado";"4.966038e-02"
"  3";" 21";"14.29";"  -3.845";"recuperação";"4.990610e-02"
"  3";" 21";"14.29";"  -3.845";"corpo";"4.990610e-02"
"  4";" 25";"16.00";"  -3.840";"pessoal";"5.003374e-02"
"  4";" 25";"16.00";"  -3.840";"percurso";"5.003374e-02"
" 23";" 92";"25.00";"  -3.823";"produzir";"5.055473e-02"
"  0";"  7";" 0.00";"  -3.707";"indexar";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"edm";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"pubmed";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"lima";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"deus";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"david";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"confiável";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"carga";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"verificação";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"sonoro";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"recorrer";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"portar";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"ligar";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"infográficos";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"foto";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"digital_humanities";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"descritor";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"criador";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"consulta";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"comentário";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"carlos";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"acumulação";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"étnico";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"trans";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"sexo";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"sessão";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"semântica";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"rico";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"respectivo";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"proposição";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"predominância";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"praticamente";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"poderoso";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"pierre";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"paulista";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"organizado";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"oliveira";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"neoliberal";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"mínimo";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"listar";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"lançamento";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"kahlo";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"integrativo";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"imaginário";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"ilustrar";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"iii";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"igualdade";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"golpe";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"frida";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"estatística";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"estadunidense";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"empregado";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"embasamento";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"doutrina";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"contradição";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"colonialismo";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"bolsa";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"arquivamento";"5.417894e-02"
"  0";"  7";" 0.00";"  -3.707";"aparecer";"5.417894e-02"
"  1";" 12";" 8.33";"  -3.666";"fase";"5.553168e-02"
"  1";" 12";" 8.33";"  -3.666";"visualização";"5.553168e-02"
"  1";" 12";" 8.33";"  -3.666";"guerra";"5.553168e-02"
"  1";" 12";" 8.33";"  -3.666";"casa";"5.553168e-02"
"  1";" 12";" 8.33";"  -3.666";"afeto";"5.553168e-02"
"  1";" 12";" 8.33";"  -3.666";"conectividade";"5.553168e-02"
"  1";" 12";" 8.33";"  -3.666";"proveniente";"5.553168e-02"
"  1";" 12";" 8.33";"  -3.666";"horizonte";"5.553168e-02"
"  1";" 12";" 8.33";"  -3.666";"distribuição";"5.553168e-02"
"  1";" 12";" 8.33";"  -3.666";"dedutivo";"5.553168e-02"
"  1";" 12";" 8.33";"  -3.666";"compromisso";"5.553168e-02"
"  1";" 12";" 8.33";"  -3.666";"completo";"5.553168e-02"
"  1";" 12";" 8.33";"  -3.666";"coletado";"5.553168e-02"
"  1";" 12";" 8.33";"  -3.666";"advento";"5.553168e-02"
" 39";"143";"27.27";"  -3.504";"área";"6.122881e-02"
"  2";" 16";"12.50";"  -3.463";"justiça";"6.275847e-02"
"  2";" 16";"12.50";"  -3.463";"moral";"6.275847e-02"
"  2";" 16";"12.50";"  -3.463";"janeiro";"6.275847e-02"
"  2";" 16";"12.50";"  -3.463";"lado";"6.275847e-02"
"  8";" 39";"20.51";"  -3.447";"fato";"6.337838e-02"
"  4";" 24";"16.67";"  -3.426";"sobretudo";"6.417411e-02"
"  4";" 24";"16.67";"  -3.426";"então";"6.417411e-02"
" 20";" 80";"25.00";"  -3.314";"proposta";"6.868635e-02"
" 50";"177";"28.25";"  -3.285";"assim";"6.990186e-02"
" 32";"119";"26.89";"  -3.208";"através";"7.326108e-02"
"  0";"  6";" 0.00";"  -3.177";"extremo";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"difícil";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"cercar";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"sertão";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"unicamp";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"dh";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"videográfica";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"simples";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"olinda";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"cidoc";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"áfrica";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"vigilância";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"viagem";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"twitter";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"sexismo";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"seminário";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"preconceito";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"mensagem";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"medicina";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"intercultural";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"impressão";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"dominação";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"deleuze";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"câmara";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"blog";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"acontecimento";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"ótica";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"violento";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"vedete";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"transmissão";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"tradução";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"tradição";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"som";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"singularidade";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"singular";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"silencioso";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"residir";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"remoção";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"projetar";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"premissa";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"poema";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"pernambuco";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"paul";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"parceiro";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"méxico";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"metadados";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"materializar";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"massa";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"map";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"linked";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"item";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"iphan";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"inter";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"inteligência";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"instância";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"iniciação";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"indústria";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"indexação";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"impor";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"imaterial";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"guardar";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"geológico";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"freud";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"flusser";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"experimental";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"etnográfico";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"estabelecido";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"editar";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"edital";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"documentário";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"dito";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"discriminação";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"dignidade";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"cênico";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"conversa";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"congresso";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"composto";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"catálogo";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"averiguar";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"atriz";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"ascensão";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"armazenar";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"antropologia";"7.469157e-02"
"  0";"  6";" 0.00";"  -3.177";"antiguidade";"7.469157e-02"
" 25";" 96";"26.04";"  -3.172";"vez";"7.489364e-02"
"  1";" 11";" 9.09";"  -3.169";"estabelecimento";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"teatro";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"sustentabilidade";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"modernidade";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"menor";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"gerenciamento";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"filho";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"escala";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"temporal";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"sites";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"propagação";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"pergunta";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"partida";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"especializar";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"escolher";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"deixar";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"circulação";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"argumentar";"7.506766e-02"
"  1";" 11";" 9.09";"  -3.169";"aprofundar";"7.506766e-02"
"  5";" 27";"18.52";"  -3.101";"etapa";"7.823893e-02"
"  5";" 27";"18.52";"  -3.101";"usado";"7.823893e-02"
"  5";" 27";"18.52";"  -3.101";"resposta";"7.823893e-02"
" 12";" 52";"23.08";"  -3.083";"possibilitar";"7.909366e-02"
"  2";" 15";"13.33";"  -3.005";"espécie";"8.298941e-02"
"  2";" 15";"13.33";"  -3.005";"valer";"8.298941e-02"
"  2";" 15";"13.33";"  -3.005";"sociocultural";"8.298941e-02"
"  2";" 15";"13.33";"  -3.005";"negro";"8.298941e-02"
"  2";" 15";"13.33";"  -3.005";"reflexo";"8.298941e-02"
"  2";" 15";"13.33";"  -3.005";"reconhecimento";"8.298941e-02"
" 61";"210";"29.05";"  -3.003";"realizar";"8.313531e-02"
"  3";" 19";"15.79";"  -2.981";"dano";"8.426534e-02"
"  3";" 19";"15.79";"  -2.981";"associar";"8.426534e-02"
"  3";" 19";"15.79";"  -2.981";"mobilizar";"8.426534e-02"
"  3";" 19";"15.79";"  -2.981";"atualmente";"8.426534e-02"
" 33";"121";"27.27";"  -2.948";"considerar";"8.598814e-02"
" 22";" 85";"25.88";"  -2.906";"concluir";"8.822693e-02"
" 51";"178";"28.65";"  -2.898";"público";"8.871326e-02"
" 10";" 44";"22.73";"  -2.764";"visão";"9.638155e-02"
"  5";" 26";"19.23";"  -2.727";"existir";"9.868640e-02"
"  5";" 26";"19.23";"  -2.727";"responsável";"9.868640e-02"
"  1";" 10";"10.00";"  -2.678";"armazenamento";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"rural";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"influenciador";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"passo";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"luta";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"ci";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"útil";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"prever";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"nação";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"etc";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"doutor";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"aproximar";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"analógico";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"agência";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"afetar";"1.017386e-01"
"  1";" 10";"10.00";"  -2.678";"advir";"1.017386e-01"
"  0";"  5";" 0.00";"  -2.647";"verdadeiramente";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"crescer";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"vontade";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"turístico";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"suposição";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"superman";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"fachada";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"espacial";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"dialético";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"compra";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"assédio";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"arquitetura";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"validação";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"sociológico";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"seguidor";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"retorno";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"regra";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"radicular";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"paixão";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"métrico";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"incerteza";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"honra";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"herdeiro";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"gasto";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"fapesp";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"extração";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"espectador";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"distinguir";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"confirmar";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"colonialidade";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"casamento";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"caricatura";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"zona";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"violação";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"versão";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"venda";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"usp";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"tribunal";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"transparência";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"transcrição";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"to";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"taxa";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"substituição";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"sofrimento";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"simulação";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"senso";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"relativamente";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"reivindicação";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"regulação";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"redor";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"qualitativamente";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"psicanálise";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"protagonista";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"profundamente";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"processar";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"preconizar";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"posicionar";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"poesia";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"pioneiro";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"piauí";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"parcial";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"open";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"ocidente";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"multidimensional";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"monografia";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"modernização";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"michel";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"membro";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"marxista";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"marginalizar";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"lispector";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"juventude";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"jurisprudencial";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"jornalista";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"interpretar";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"internacionalização";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"integrante";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"information";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"industrial";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"imprimir";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"humanista";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"historicidade";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"hermenêutica";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"hegel";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"hanói";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"gravação";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"fundado";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"foucault";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"formado";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"forense";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"fito";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"festa";"1.037679e-01"
"  0";"  5";" 0.00";"  -2.647";"feminista";"1.037679e-01"
